url_path,views_total,views_unique
/sysbio-curie/MaBoSS/actions,82,1
/sysbio-curie/MaBoSS/actions/caches,33,1
/sysbio-curie/MaBoSS,16,5
/sysbio-curie/MaBoSS/tree/master/tutorial/MaBoSS-2.0,7,1
/sysbio-curie/MaBoSS/actions/runs/15073508175,5,1
/sysbio-curie/MaBoSS/tree/master/tutorial/Montagud_2022_Prostate_Cancer,4,3
/sysbio-curie/MaBoSS/actions/runs/15046440999,4,1
/sysbio-curie/MaBoSS/actions/runs/15022573314/job/42215154020,3,1
/sysbio-curie/MaBoSS/actions/runs/15023709339/job/42219062072,3,1
/sysbio-curie/MaBoSS/actions/runs/15026668349,3,1
