time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-21 00:00:00+00:00,916.0,5.0,250.0,3.0
2025-03-22 00:00:00+00:00,122.0,4.0,46.0,1.0
2025-03-23 00:00:00+00:00,1.0,1.0,,
2025-03-24 00:00:00+00:00,971.0,5.0,359.0,2.0
2025-03-25 00:00:00+00:00,729.0,6.0,174.0,1.0
2025-03-26 00:00:00+00:00,345.0,3.0,40.0,2.0
2025-03-27 00:00:00+00:00,1246.0,8.0,327.0,2.0
2025-03-28 00:00:00+00:00,337.0,5.0,93.0,3.0
2025-03-29 00:00:00+00:00,5.0,2.0,1.0,1.0
2025-03-30 00:00:00+00:00,1.0,1.0,1.0,1.0
2025-03-31 00:00:00+00:00,5.0,3.0,3.0,1.0
2025-04-01 00:00:00+00:00,351.0,7.0,207.0,1.0
2025-04-02 00:00:00+00:00,348.0,4.0,86.0,2.0
2025-04-03 00:00:00+00:00,,,2.0,1.0
