url_path,views_total,views_unique
/sysbio-curie/MaBoSS/actions,242,1
/sysbio-curie/MaBoSS,28,7
/sysbio-curie/MaBoSS/actions/runs/13959982335/job/39079431348,6,1
/sysbio-curie/MaBoSS/actions/runs/14001627091/job/39209047777,6,1
/sysbio-curie/MaBoSS/actions/workflows/maboss-windows.yml,6,1
/sysbio-curie/MaBoSS/actions/runs/13931477583/job/38989424147,5,1
/sysbio-curie/MaBoSS/actions/runs/13959982335/job/39079431347,5,1
/sysbio-curie/MaBoSS/actions/runs/14001627091/job/39209047780,5,1
/sysbio-curie/MaBoSS/actions/runs/13954392710/job/39061738344,4,1
/sysbio-curie/MaBoSS/actions/runs/13971274918/job/39113464860,4,1
