url_path,views_total,views_unique
/sysbio-curie/MaBoSS/actions,133,1
/sysbio-curie/MaBoSS,43,5
/sysbio-curie/MaBoSS/tree/adding-documentation,8,4
/sysbio-curie/MaBoSS/actions/runs/24456211526,8,1
/sysbio-curie/MaBoSS/actions/runs/24515063692/job/71656960831,8,1
/sysbio-curie/MaBoSS/actions/runs/24430908348,7,1
/sysbio-curie/MaBoSS/actions/runs/24516279697,6,2
/sysbio-curie/MaBoSS/tree/adding-documentation/docs,6,1
/sysbio-curie/MaBoSS/actions/runs/24451688238/job/71442433880,5,1
/sysbio-curie/MaBoSS/actions/runs/24457340159,5,1
