url_path,views_total,views_unique
/sysbio-curie/MaBoSS/actions,735,1
/sysbio-curie/MaBoSS/actions/caches,15,1
/sysbio-curie/MaBoSS,14,4
/sysbio-curie/MaBoSS/actions/runs/14736968771/job/41365393233,9,1
/sysbio-curie/MaBoSS/actions/runs/14667979784/job/41167453052,8,1
/sysbio-curie/MaBoSS/actions/runs/14753725949,8,1
/sysbio-curie/MaBoSS/actions/workflows/maboss-windows.yml,8,1
/sysbio-curie/MaBoSS/actions/runs/14731435586/job/41346442407,7,1
/sysbio-curie/MaBoSS/actions/runs/14736968771/job/41365393221,7,1
/sysbio-curie/MaBoSS/actions/runs/14655354029/job/41129337901,6,1
