url_path,views_total,views_unique
/sysbio-curie/MaBoSS/actions,23,1
/sysbio-curie/MaBoSS,13,6
/sysbio-curie/MaBoSS/actions/runs/11912960965,7,1
/sysbio-curie/MaBoSS/actions/caches,6,1
/sysbio-curie/MaBoSS/actions/runs/11912960965/job/33200805462,4,1
/sysbio-curie/MaBoSS/tree/master/engine/src,4,1
/sysbio-curie/MaBoSS/tree/master/tutorial/Montagud_2022_Prostate_Cancer,4,1
/sysbio-curie/MaBoSS/tree/master/scripts,3,2
/sysbio-curie/MaBoSS/actions/runs/11863098139/job/33063856804,3,1
/sysbio-curie/MaBoSS/actions/runs/11915732041/job/33206694547,3,1
