time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-17 00:00:00+00:00,32.0,2.0,1.0,1.0
2024-02-18 00:00:00+00:00,1.0,1.0,,
2024-02-19 00:00:00+00:00,377.0,2.0,159.0,3.0
2024-02-20 00:00:00+00:00,1026.0,4.0,352.0,2.0
2024-02-21 00:00:00+00:00,501.0,3.0,303.0,4.0
2024-02-22 00:00:00+00:00,2.0,2.0,17.0,2.0
2024-02-23 00:00:00+00:00,3.0,3.0,4.0,1.0
2024-02-24 00:00:00+00:00,2.0,2.0,,
2024-02-25 00:00:00+00:00,2.0,2.0,,
2024-02-26 00:00:00+00:00,2.0,2.0,,
2024-02-27 00:00:00+00:00,2.0,2.0,,
2024-02-28 00:00:00+00:00,2.0,2.0,13.0,2.0
2024-02-29 00:00:00+00:00,2.0,2.0,,
2024-03-01 00:00:00+00:00,,,1.0,1.0
