url_path,views_total,views_unique
/sysbio-curie/MaBoSS/actions,30,1
/sysbio-curie/MaBoSS,12,2
/sysbio-curie/MaBoSS/actions/runs/34841681621/job/103967894148,3,1
/sysbio-curie/MaBoSS/actions/runs/34841681621,2,1
/sysbio-curie/MaBoSS/actions/runs/34849813126,2,1
/sysbio-curie/MaBoSS/actions/runs/34849813126/job/103994603658,2,1
/sysbio-curie/MaBoSS/actions/runs/35004802063/job/104501776708,2,1
/sysbio-curie/MaBoSS/actions/runs/35004802096,2,1
/sysbio-curie/MaBoSS/actions/runs/34839293156,1,1
/sysbio-curie/MaBoSS/actions/runs/34839293156/job/103960256293,1,1
