url_path,views_total,views_unique
/sysbio-curie/MaBoSS/actions,39,1
/sysbio-curie/MaBoSS,31,6
/sysbio-curie/MaBoSS/actions/runs/24515063692/job/71656960831,8,1
/sysbio-curie/MaBoSS/actions/runs/24516279697,6,2
/sysbio-curie/MaBoSS/tree/adding-documentation/docs,6,1
/sysbio-curie/MaBoSS/tree/adding-documentation,5,2
/sysbio-curie/MaBoSS/actions/runs/24515063692,4,1
/sysbio-curie/MaBoSS/commit/3111821bd13601ad63d8a4c9e5d8790c2050a54f,3,1
/sysbio-curie/MaBoSS/actions/runs/24457340149/job/71468791607,2,1
/sysbio-curie/MaBoSS/actions/runs/24515063692/job/71656568188,2,1
