url_path,views_total,views_unique
/sysbio-curie/MaBoSS-env-2.0/actions,127,1
/sysbio-curie/MaBoSS-env-2.0,67,7
/sysbio-curie/MaBoSS-env-2.0/actions/caches,18,1
/sysbio-curie/MaBoSS-env-2.0/commits/master,14,1
/sysbio-curie/MaBoSS-env-2.0/releases/tag/v2.5.3,7,5
/sysbio-curie/MaBoSS-env-2.0/actions/runs/6036830719,7,1
/sysbio-curie/MaBoSS-env-2.0/actions/runs/6036830738,7,1
/sysbio-curie/MaBoSS-env-2.0/actions/workflows/maboss-windows.yml,7,1
/sysbio-curie/MaBoSS-env-2.0/actions/runs/6038137301,6,1
/sysbio-curie/MaBoSS-env-2.0/tree/master/tutorial/MaBoSS-2.0,5,2
