url_path,views_total,views_unique
/sysbio-curie/MaBoSS-env-2.0/actions,263,1
/sysbio-curie/MaBoSS-env-2.0/actions/caches,40,1
/sysbio-curie/MaBoSS-env-2.0,34,2
/sysbio-curie/MaBoSS-env-2.0/actions/runs/7100290111,8,1
/sysbio-curie/MaBoSS-env-2.0/actions/runs/7100290115,7,1
/sysbio-curie/MaBoSS-env-2.0/tree/master/.github/workflows,7,1
/sysbio-curie/MaBoSS-env-2.0/actions/runs/7103266316,6,1
/sysbio-curie/MaBoSS-env-2.0/actions/runs/7113835776,6,1
/sysbio-curie/MaBoSS-env-2.0/actions/runs/7064337116,5,1
/sysbio-curie/MaBoSS-env-2.0/actions/runs/7090981368,5,1
