url_path,views_total,views_unique
/sysbio-curie/MaBoSS-env-2.0,18,11
/sysbio-curie/MaBoSS-env-2.0/pulls,10,3
/sysbio-curie/MaBoSS-env-2.0/pull/11,5,2
/sysbio-curie/MaBoSS-env-2.0/pull/11/files,4,2
/sysbio-curie/MaBoSS-env-2.0/tree/master/engine,4,2
/sysbio-curie/MaBoSS-env-2.0/tree/master/engine/examples,4,2
/sysbio-curie/MaBoSS-env-2.0/actions/runs/3600313957/jobs/6107516919,3,1
/sysbio-curie/MaBoSS-env-2.0/blob/master/engine/examples/Sizek/sizek.bnd,2,1
/sysbio-curie/MaBoSS-env-2.0/pull/11/commits,2,1
/sysbio-curie/MaBoSS-env-2.0/tree/master/engine/examples/Sizek,2,1
