url_path,views_total,views_unique
/sysbio-curie/MaBoSS-env-2.0,12,4
/sysbio-curie/MaBoSS-env-2.0/releases,2,2
/sysbio-curie/MaBoSS-env-2.0/releases/tag/v2.5.3,2,2
/sysbio-curie/MaBoSS-env-2.0/blob/master/.github/workflows/maboss-macos.yml,2,1
/sysbio-curie/MaBoSS-env-2.0/blob/master/README.md,2,1
/sysbio-curie/MaBoSS-env-2.0/blob/master/tutorial/MaBoSS-2.0/TutorialMaBoSS_2_0.pdf,2,1
/sysbio-curie/MaBoSS-env-2.0/edit/master/README.md,2,1
/sysbio-curie/MaBoSS-env-2.0/tree/master/.github/workflows,2,1
/sysbio-curie/MaBoSS-env-2.0/tree/master/scripts,2,1
/sysbio-curie/MaBoSS-env-2.0/releases/edit/v2.5.3,1,1
