url_path,views_total,views_unique
/sysbio-curie/MaBoSS-env-2.0,27,9
/sysbio-curie/MaBoSS-env-2.0/actions,25,1
/sysbio-curie/MaBoSS-env-2.0/actions/runs/5310760434,12,1
/sysbio-curie/MaBoSS-env-2.0/actions/runs/5310760435,6,1
/sysbio-curie/MaBoSS-env-2.0/blob/master/README.md,5,2
/sysbio-curie/MaBoSS-env-2.0/actions/runs/5310760434/jobs/10233875277,5,1
/sysbio-curie/MaBoSS-env-2.0/actions/runs/5310760435/jobs/10233891111,4,1
/sysbio-curie/MaBoSS-env-2.0/actions/workflows/maboss-macos.yml,4,1
/sysbio-curie/MaBoSS-env-2.0/actions/runs/5310760434/jobs/10235234931,3,1
/sysbio-curie/MaBoSS-env-2.0/blob/master/check-requirements.sh,3,1
