url_path,views_total,views_unique
/sysbio-curie/MaBoSS-env-2.0/actions,197,1
/sysbio-curie/MaBoSS-env-2.0,43,3
/sysbio-curie/MaBoSS-env-2.0/actions/caches,11,1
/sysbio-curie/MaBoSS-env-2.0/actions/runs/7050361981,7,1
/sysbio-curie/MaBoSS-env-2.0/actions/runs/7062473192,7,1
/sysbio-curie/MaBoSS-env-2.0/tree/development,7,1
/sysbio-curie/MaBoSS-env-2.0/tree/master/.github/workflows,7,1
/sysbio-curie/MaBoSS-env-2.0/commits/development,6,1
/sysbio-curie/MaBoSS-env-2.0/actions/runs/7050361984,5,1
/sysbio-curie/MaBoSS-env-2.0/actions/runs/7050361986,5,1
